AGI;abscisic_acid;auxin;brassinosteroid;cytokinin;ethylene;gibberellin;jasmonic_acid;salicylic_acid;summary;summary_detailed;pieVec
AT4G29010;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G05580;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G42650;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G63650;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G44050;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G06490;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G17860;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G27670;0;0;0;0;0;0;1;1;multiple;jasmonic acid,salicylic acid;piechart: valuelist="0,0,0,0,0,0,1,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G27920;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G56400;0;0;0;0;0;0;1;1;multiple;jasmonic acid,salicylic acid;piechart: valuelist="0,0,0,0,0,0,1,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G28910;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G11270;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G24520;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G40330;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G40440;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
CEX1;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
EDS8(ENHANCED DISEASE SUSCEPTIBILITY 8);0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
HRL1(HYPERSENSITIVE RESPONSE-LIKE LESION 1);0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
JOE1(JASMONATE OVEREXPRESSING1);0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
JOE2(JASMONATE OVEREXPRESSING2);0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
JUE1(JASMONATE UNDEREXPRESSING 1);0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
JUE2(JASMONATE UNDEREXPRESSING 2);0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
JUE3(JASMONATE UNDEREXPRESSING 3);0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
OJI1;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
PAD1;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G43820;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G43840;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G11480;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G07530;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G07745;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G14410;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G22070;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G37130;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G49040;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G62830;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G64280;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G71860;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G77470;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G77760;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G01650;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G02740;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G04450;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G37940;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G40750;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G01080;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G04670;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G12250;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G27310;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G44730;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G45640;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G48090;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G49530;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G50280;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G52430;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G55270;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G12470;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G14400;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G18470;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G23810;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G24230;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G25480;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G25490;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G26840;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G31800;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G38830;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G01600;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G04870;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G06950;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G06960;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G10030;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G13320;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G14930;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G22570;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G26780;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G26920;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G43940;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G46350;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G55160;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G55170;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G57685;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G65210;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
RPM8.1;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
RPM8.2;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G39030;0;0;0;0;0;0;0;1;salicylic acid;salicylic acid;piechart: valuelist="0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
